Genome ID,AAC(3)-IId,AAC(3)-IIe,AAC(3)-IV,AAC(3)-Ia,AAC(6')-29a,AAC(6')-33,AAC(6')-IIa,AAC(6')-IIc,AAC(6')-Ib-cr,AAC(6')-Ib10,AAC(6')-Ib7,AAC(6')-Ib9,AAC(6')-Il,AAC(6')-Im,ANT(2'')-Ia,ANT(3'')-IIa,APH(2'')-IIa,APH(3'')-Ib,APH(3')-Ia,APH(3')-VI,APH(3')-VIa,APH(4)-Ia,APH(6)-Id,BKC-1,CARB-3,CMY-59,CTX-M-1,CTX-M-101,CTX-M-14,CTX-M-15,CTX-M-2,CTX-M-27,CTX-M-3,CTX-M-65,CTX-M-9,CTX-M-98,DHA-1,DHA-6,EreA2,ErmB,FOX-5,FosA3,FosA5,FosA6,FosA7,IMP-14,KPC-1,KPC-3,KPC-8,Klebsiella_pneumoniae_KpnE,Klebsiella_pneumoniae_KpnF,Klebsiella_pneumoniae_KpnG,Klebsiella_pneumoniae_OmpK37,Klebsiella_pneumoniae_acrA,LAP-2,LEN-10,LEN-16,LEN-17,LEN-18,LEN-2,LEN-26,LEN-30,LEN-55,LEN-9,MCR-9,NDM-1,NDM-5,OKP-A-3,OKP-A-5,OKP-A-7,OKP-B-19,OKP-B-3,OKP-B-5,OKP-B-6,OKP-B-8,OXA-1,OXA-10,OXA-181,OXA-2,OXA-232,OXA-48,OXA-9,QnrA1,QnrA7,QnrB17,QnrB20,QnrB4,QnrB5,QnrB58,QnrS1,SAT-1,SCO-1,SHV-1,SHV-100,SHV-101,SHV-105,SHV-106,SHV-107,SHV-108,SHV-11,SHV-110,SHV-119,SHV-12,SHV-120,SHV-121,SHV-134,SHV-142,SHV-143,SHV-155,SHV-161,SHV-172,SHV-178,SHV-182,SHV-185,SHV-187,SHV-2,SHV-26,SHV-27,SHV-30,SHV-33,SHV-36,SHV-42,SHV-44,SHV-5,SHV-52,SHV-60,SHV-65,SHV-76,SHV-77,SHV-86,TEM-1,TEM-104,TEM-12,TEM-122,TEM-15,TEM-150,TEM-158,TEM-206,TEM-79,VEB-1,VEB-5,VIM-19,VIM-27,aadA13,aadA16,aadA2,aadA5,armA,arr-2,arr-3,catB11,catB3,catI,catII_from_Escherichia_coli_K-12,cmlA1,cmlA4,cmlA5,cmlA6,determinant_of_bleomycin_resistance,dfrA1,dfrA12,dfrA14,dfrA15,dfrA17,dfrA19,dfrA22,dfrA23,dfrA26,dfrA27,dfrA30,dfrA5,dfrA7,dfrA8,dfrB3,floR,mphA,mphE,msrE,oqxA,oqxB,qacH,rmtB,rmtC,rmtF,sul1,sul2,sul3,tet(A),tet(B),tet(C),tet(D),tet(G),tet(W/N/W),tetM,tetW,Genome Name_x,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified,Taxon ID,Genome Name_y,Antibiotic,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,SEQUENCE,Resistant Phenotype
573.24447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain MUGSI_88,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,MUGSI_88,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,,,,,Good,,,,PRJNA288601,SAMN05170187,SRR4017842,,,WGS,,,,,,132,5623473,57.18168,8,270452,82,12,,5653,,,,,,Urine,,2014-02-05 00:00:00,2014,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:CDC,,2019-03-24T04:34:59.047Z,2019-03-24T04:34:59.047Z,573,Klebsiella pneumoniae strain MUGSI_88,meropenem,8,>,8,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,573.24447,Resistant
573.24448,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain MUGSI_89,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,MUGSI_89,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,,,,,Good,,,,PRJNA288601,SAMN05170230,SRR4017906,,,WGS,,,,,,157,5562751,57.28265,8,208490,78,15,,5579,,,,,,Urine,,2014-05-06 00:00:00,2014,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:CDC,,2019-03-24T04:36:05.507Z,2019-03-24T04:36:05.507Z,573,Klebsiella pneumoniae strain MUGSI_89,meropenem,4,>=,4,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,573.24448,Resistant
573.24449,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain MUGSI_91,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,MUGSI_91,,,,MLST.Klebsiella_pneumoniae.1966,,,,,,,,,,,,,,,,Good,,,,PRJNA288601,SAMN05170221,SRR4017897,,,WGS,,,,,,98,5552958,57.20723,6,356745,85,12,,5461,,,,,,Urine,,2014-05-06 00:00:00,2014,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:CDC,,2019-03-24T04:35:24.494Z,2019-03-24T04:35:24.494Z,573,Klebsiella pneumoniae strain MUGSI_91,meropenem,8,>,8,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,573.24449,Resistant
573.24451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain MUGSI_94,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,MUGSI_94,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,,,,,Good,,,,PRJNA288601,SAMN05170214,SRR4017890,,,WGS,,,,,,128,5681148,57.006065,10,197791,81,13,,5716,99.6,98.1,,,,Blood,,2014-05-07 00:00:00,2014,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:CDC,,2019-03-24T04:40:11.875Z,2019-03-24T04:40:11.875Z,573,Klebsiella pneumoniae strain MUGSI_94,meropenem,8,>,8,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,573.24451,Resistant
573.24452,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain MUGSI_95,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,MUGSI_95,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,,,,,Good,,,,PRJNA288601,SAMN05170216,SRR4017892,,,WGS,,,,,,149,5558511,57.20487,11,168809,82,13,,5607,99.6,97.6,,,,Urine,,2014-05-07 00:00:00,2014,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:CDC,,2019-03-24T04:40:24.529Z,2019-03-24T04:40:24.529Z,573,Klebsiella pneumoniae strain MUGSI_95,meropenem,8,>,8,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,573.24452,Resistant
573.24453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain MUGSI_96,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,MUGSI_96,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,,,,,Good,,,,PRJNA288601,SAMN05170217,SRR4017893,,,WGS,,,,,,128,5596494,57.168118,8,246931,84,12,,5642,99.3,97.9,,,,Urine,,2014-05-07 00:00:00,2014,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:CDC,,2019-03-24T04:40:53.529Z,2019-03-24T04:40:53.529Z,573,Klebsiella pneumoniae strain MUGSI_96,meropenem,8,>,8,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,573.24453,Resistant
573.24454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain MUGSI_97,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,MUGSI_97,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,,,,,Good,,,,PRJNA288601,SAMN05170218,SRR4017894,,,WGS,,,,,,137,5592315,57.18056,10,203938,81,14,,5626,99.3,97.7,,,,Blood,,2014-05-07 00:00:00,2014,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:CDC,,2019-03-24T04:42:49.561Z,2019-03-24T04:42:49.561Z,573,Klebsiella pneumoniae strain MUGSI_97,meropenem,8,>,8,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,573.24454,Resistant
573.24455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain MUGSI_98,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,MUGSI_98,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,,,,,Good,,,,PRJNA288601,SAMN05170219,SRR4017895,,,WGS,,,,,,126,5538256,57.265175,10,204045,80,13,,5559,99.6,98,,,,Urine,,2014-05-07 00:00:00,2014,,USA,,United States,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:CDC,,2019-03-24T04:42:39.829Z,2019-03-24T04:42:39.829Z,573,Klebsiella pneumoniae strain MUGSI_98,meropenem,8,>,8,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,573.24455,Resistant
573.25568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain 24_GR_13,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,24_GR_13,,,,MLST.Klebsiella_pneumoniae.258,,,,,,,,,,,,genotype:ST258,,,,Good,2016-08-09T00:00:00Z,29431605,,PRJNA307517,SAMN04868744,SRR8607470,LXMF00000000,The Unniversity of Queensland,WGS,Illumina MiSeq,100.0x,SPAdes v. 3.6,,,281,5810514,57.005646,9,213391,81,11,,6064,99.6,98,,,,stool,,2013-01-13 00:00:00,2013,,Greece,,Athens,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:Hygeia General Hospital,"This project aims to sequence, assemble and annotate the genomes of multidrug resistant pathogens.",2019-07-15T10:03:14.018Z,2019-07-15T10:03:14.018Z,573,Klebsiella pneumoniae strain 24_GR_13,meropenem,4,>=,4,mg/L,Broth dilution,,,,CLSI,2016,,,,Laboratory Method,,29431605,573.25568,Resistant
573.25569,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Klebsiella pneumoniae strain 6_GR_12,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,6_GR_12,,,,MLST.Klebsiella_pneumoniae.383,,,,,,,,,,,,genotype:ST383,,,,Good,2016-08-09T00:00:00Z,29431605,,PRJNA307517,SAMN04868726,SRR8607453,LXMX00000000,The Unniversity of Queensland,WGS,Illumina MiSeq,100.0x,SPAdes v. 3.6,,,139,5897970,56.78103,9,215009,85,10,,6124,99.6,98.2,,,,stool,,2012-12-06 00:00:00,2012,,Greece,,Athens,,"Human, Homo sapiens",Human,,,,Human,,,,collected_by:Hygeia General Hospital,"This project aims to sequence, assemble and annotate the genomes of multidrug resistant pathogens.",2019-07-15T09:59:02.022Z,2019-07-15T09:59:02.022Z,573,Klebsiella pneumoniae strain 6_GR_12,meropenem,8,>=,8,mg/L,Broth dilution,,,,CLSI,2016,,,,Laboratory Method,,29431605,573.25569,Resistant
573.29893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain Kpngiani7132586,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,Kpngiani7132586,,,,MLST.Klebsiella_pneumoniae.307,,,,,,,,,,,,mlst:307,,,,Good,2019-12-12T00:00:00Z,33188415,,PRJEB22890,SAMEA104414930,ERR3164733,CACSCA000000000,SC,WGS,Illumina HiSeq X10,,,,,69,5537071,57.270424,6,375897,79,10,,5403,96.6,94.5,,,,,,2016-04-26 00:00:00,,,Italy,,,,"Human, Homo sapiens",,,,,,,,,,"The collection of isolates that we would like to sequence consists in 163 K. pneumoniae isolates collected in the framework of an Italian survey on carbapenem non-susceptible K. pneumoniae promoted by the Antibiotic-Resistance-Istituto Superiore di Sanitï¿½ surveillance network. The survey involved 24 different centers distributed across the country. Each center collected all consecutive non-replicate clinical isolates of K. pneumoniae from blood or cerebrospinal fluid (CSF) with MICs >1 mg/L for meropenem and/or imipenem during the period March-July 2016. A preliminary characterization by PCR of showed that the collection is represented by 152 blaKPC 4 blaVIM, 3 blaOXA-48 positive isolates. Sequencing all collected isolates should be useful to: i) obtain data about possible additional mechanisms of resistance, ii) obtain data about the clonality of the KPC-producing isolates; iii) to compare this recent collection with older collections, to obtain new insights about the evolution of the CC258 population.",2020-02-02T18:35:11.160Z,2020-02-02T18:35:11.160Z,573,Klebsiella pneumoniae strain Kpngiani7132586,meropenem,128,>,128,mg/L,Broth dilution,,,Merlin Diagnostika,EUCAST,2020,,,,Laboratory Method,,33188415,573.29893,Resistant
573.29901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae strain Kpngiani7132605,,573,131567;2;1224;1236;91347;543;2890311;570;573,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,WGS,Kpngiani7132605,,,,MLST.Klebsiella_pneumoniae.512,,,,,,,,,,,,mlst:512,,,,Good,2019-12-12T00:00:00Z,33188415,,PRJEB22890,SAMEA104414961,ERR3164752,CACSBI000000000,SC,WGS,Illumina HiSeq X10,,,,,66,5493575,57.31933,8,270620,80,11,,5497,96.7,95.3,,,,,,2016-06-01 00:00:00,,,Italy,,,,"Human, Homo sapiens",,,,,,,,,,"The collection of isolates that we would like to sequence consists in 163 K. pneumoniae isolates collected in the framework of an Italian survey on carbapenem non-susceptible K. pneumoniae promoted by the Antibiotic-Resistance-Istituto Superiore di Sanitï¿½ surveillance network. The survey involved 24 different centers distributed across the country. Each center collected all consecutive non-replicate clinical isolates of K. pneumoniae from blood or cerebrospinal fluid (CSF) with MICs >1 mg/L for meropenem and/or imipenem during the period March-July 2016. A preliminary characterization by PCR of showed that the collection is represented by 152 blaKPC 4 blaVIM, 3 blaOXA-48 positive isolates. Sequencing all collected isolates should be useful to: i) obtain data about possible additional mechanisms of resistance, ii) obtain data about the clonality of the KPC-producing isolates; iii) to compare this recent collection with older collections, to obtain new insights about the evolution of the CC258 population.",2020-02-02T18:42:50.052Z,2020-02-02T18:42:50.052Z,573,Klebsiella pneumoniae strain Kpngiani7132605,meropenem,128,>,128,mg/L,Broth dilution,,,Merlin Diagnostika,EUCAST,2020,,,,Laboratory Method,,33188415,573.29901,Resistant
